Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
33.0,2012,283.0,154.0,1468.0,2.0,1.0,16.0,0.0,1.0,11.7,141993,199.0,176.0,1.0,5.0,4,5,33990.0
33.0,2008,109.0,145.0,3420.0,2.0,1.0,6.0,2.0,5.0,9.9,267459,157.0,317.0,1.0,4.0,4,5,16995.0
18.0,2005,164.0,60.0,1908.0,2.0,1.0,7.0,2.0,5.0,9.7,232162,238.0,51.0,1.0,1.0,4,5,9999.0
46.0,2018,277.0,145.0,3274.0,2.0,1.0,5.0,2.0,4.0,8.4,137264,311.0,163.0,1.0,4.0,4,5,24990.0
29.0,2019,92.0,145.0,3391.0,2.0,1.0,11.0,2.0,5.0,7.6,74932,9.0,371.0,1.0,4.0,4,5,24950.0
29.0,2017,93.0,145.0,3168.0,2.0,1.0,11.0,2.0,5.0,6.4,185570,15.0,384.0,1.0,4.0,4,5,24990.0
45.0,2018,69.0,127.0,3245.0,2.0,1.0,16.0,2.0,2.0,6.1,65230,295.0,474.0,1.0,3.0,4,5,25995.0
13.0,2021,286.0,164.0,3540.0,1.0,1.0,11.0,0.0,1.0,6.5,12496,234.0,317.0,1.0,5.0,4,5,37990.0
9.0,2018,237.0,154.0,2567.0,2.0,1.0,24.0,0.0,1.0,8.9,89520,338.0,322.0,2.0,5.0,4,5,39990.0
45.0,2014,239.0,145.0,2498.0,2.0,1.0,16.0,1.0,5.0,7.5,171650,60.0,119.0,1.0,4.0,4,5,32995.0
43.0,2021,168.0,127.0,112.0,2.0,1.0,11.0,1.0,5.0,4.3,34779,272.0,103.0,1.0,3.0,4,5,46990.0
18.0,2015,284.0,145.0,1915.0,2.0,1.0,11.0,2.0,5.0,8.9,200486,311.0,321.0,1.0,4.0,4,5,20990.0
18.0,2020,284.0,145.0,2273.0,2.0,1.0,7.0,1.0,5.0,7.4,56440,178.0,181.0,1.0,4.0,4,5,22990.0
45.0,2011,239.0,145.0,2119.0,2.0,1.0,16.0,1.0,5.0,6.9,141102,287.0,225.0,1.0,4.0,4,5,10995.0
26.0,2021,216.0,145.0,1678.0,2.0,1.0,11.0,1.0,4.0,7.6,44645,181.0,492.0,1.0,4.0,4,5,28990.0
18.0,2019,164.0,60.0,2864.0,2.0,1.0,11.0,2.0,5.0,7.9,97143,379.0,391.0,1.0,1.0,4,5,25990.0
16.0,2020,162.0,145.0,1356.0,2.0,1.0,9.0,2.0,5.0,7.4,55815,178.0,448.0,1.0,4.0,4,5,30990.0
43.0,2018,223.0,145.0,3012.0,2.0,1.0,16.0,1.0,5.0,6.1,20094,300.0,473.0,1.0,4.0,4,5,24888.0
29.0,2016,7.0,127.0,1684.0,2.0,1.0,11.0,2.0,5.0,8.9,207250,272.0,319.0,1.0,3.0,4,5,18888.0
18.0,2018,174.0,145.0,1131.0,2.0,1.0,11.0,2.0,5.0,7.4,32054,234.0,405.0,1.0,4.0,4,5,48800.0
43.0,2013,223.0,145.0,223.0,2.0,2.0,16.0,1.0,5.0,9.5,213012,264.0,443.0,1.0,4.0,4,5,7999.0
33.0,2018,50.0,145.0,2022.0,2.0,1.0,11.0,2.0,5.0,6.4,127624,157.0,321.0,1.0,4.0,4,5,69990.0
1.0,2018,232.0,145.0,1836.0,2.0,1.0,11.0,1.0,1.0,6.9,79202,60.0,172.0,1.0,4.0,4,5,27490.0
34.0,2020,213.0,154.0,1219.0,2.0,1.0,16.0,0.0,1.0,7.4,58585,311.0,402.0,1.0,5.0,4,5,21890.0
13.0,2010,159.0,62.0,3314.0,1.0,1.0,11.0,2.0,4.0,9.8,86143,229.0,227.0,1.0,4.0,4,5,22990.0
1.0,2005,232.0,145.0,326.0,2.0,1.0,31.0,1.0,1.0,9.0,214226,9.0,317.0,3.0,4.0,4,5,7990.0
1.0,2021,38.0,127.0,1555.0,2.0,1.0,11.0,2.0,4.0,8.4,56417,157.0,163.0,1.0,3.0,4,5,68990.0
15.0,2023,86.0,127.0,892.0,2.0,1.0,31.0,3.0,5.0,7.5,7,9.0,430.0,3.0,3.0,4,5,54188.0
34.0,2017,301.0,145.0,1008.0,2.0,1.0,11.0,2.0,5.0,8.5,134138,264.0,43.0,1.0,4.0,4,5,39990.0
39.0,2021,184.0,145.0,3216.0,2.0,1.0,16.0,2.0,5.0,6.2,50975,170.0,322.0,1.0,4.0,4,5,26990.0
45.0,2013,161.0,154.0,3254.0,2.0,1.0,18.0,0.0,1.0,8.6,162642,311.0,247.0,1.0,5.0,4,5,11986.0
23.0,2011,75.0,127.0,2896.0,2.0,1.0,11.0,2.0,5.0,9.9,43966,272.0,366.0,1.0,3.0,4,5,23990.0
33.0,2015,283.0,154.0,2719.0,2.0,1.0,15.0,0.0,1.0,8.8,122789,338.0,235.0,1.0,5.0,4,5,21980.0
2.0,2020,305.0,145.0,537.0,2.0,1.0,11.0,0.0,1.0,5.4,28947,140.0,422.0,1.0,4.0,4,5,33490.0
34.0,2011,301.0,145.0,2053.0,2.0,1.0,16.0,2.0,5.0,9.3,170664,234.0,225.0,1.0,4.0,4,5,8990.0
1.0,2017,39.0,127.0,846.0,2.0,1.0,31.0,1.0,1.0,8.9,73840,9.0,402.0,3.0,3.0,4,5,62950.0
43.0,2017,314.0,145.0,2085.0,2.0,1.0,11.0,1.0,5.0,8.5,116988,338.0,446.0,1.0,4.0,4,5,44888.0
23.0,2016,265.0,145.0,750.0,2.0,1.0,11.0,1.0,1.0,8.8,84841,9.0,315.0,1.0,4.0,4,5,31999.0
18.0,2023,284.0,145.0,1372.0,2.0,1.0,11.0,2.0,5.0,8.2,1500,338.0,390.0,1.0,4.0,4,5,73540.0
2.0,2022,302.0,145.0,536.0,2.0,1.0,31.0,3.0,4.0,5.6,534,338.0,390.0,3.0,4.0,4,5,42990.0
29.0,2014,56.0,154.0,956.0,2.0,1.0,24.0,0.0,1.0,9.3,92029,264.0,315.0,2.0,5.0,4,5,11995.0
26.0,2019,155.0,127.0,1674.0,2.0,1.0,35.0,3.0,4.0,7.7,110535,264.0,51.0,3.0,3.0,4,5,33940.0
15.0,2019,91.0,127.0,1112.0,2.0,1.0,7.0,2.0,5.0,5.8,13442,234.0,225.0,1.0,3.0,4,5,47900.0
2.0,2018,305.0,145.0,537.0,2.0,1.0,11.0,0.0,1.0,7.5,95030,9.0,151.0,1.0,4.0,4,5,27490.0
45.0,2020,239.0,145.0,123.0,2.0,1.0,15.0,0.0,5.0,4.2,52070,0.0,22.0,1.0,4.0,4,5,37990.0
26.0,2017,115.0,127.0,3146.0,2.0,1.0,16.0,2.0,4.0,6.8,92504,292.0,163.0,1.0,3.0,4,5,29990.0
26.0,2018,216.0,145.0,1412.0,2.0,1.0,11.0,2.0,4.0,8.1,58383,178.0,366.0,1.0,4.0,4,5,39990.0
45.0,2016,69.0,127.0,3245.0,2.0,1.0,16.0,2.0,2.0,6.0,65836,379.0,181.0,1.0,3.0,4,5,38888.0
33.0,2019,283.0,154.0,2034.0,2.0,1.0,15.0,0.0,1.0,6.7,38285,60.0,430.0,1.0,5.0,4,5,20990.0
43.0,2015,127.0,145.0,3005.0,2.0,1.0,16.0,1.0,5.0,7.4,249049,272.0,163.0,1.0,4.0,4,5,15990.0
29.0,2012,94.0,145.0,2690.0,2.0,1.0,16.0,1.0,5.0,9.4,255988,338.0,317.0,1.0,4.0,4,5,20995.0
45.0,2021,161.0,154.0,3255.0,2.0,1.0,18.0,0.0,1.0,8.6,74614,338.0,69.0,1.0,5.0,4,5,49990.0
43.0,2013,127.0,145.0,1022.0,2.0,1.0,16.0,1.0,5.0,9.7,75497,0.0,366.0,1.0,4.0,4,5,27990.0
33.0,2018,224.0,145.0,776.0,2.0,1.0,11.0,2.0,5.0,4.2,154507,311.0,63.0,1.0,4.0,4,5,30990.0
18.0,2020,284.0,145.0,1915.0,2.0,1.0,11.0,2.0,5.0,6.8,51557,272.0,69.0,1.0,4.0,4,5,38990.0
46.0,2014,277.0,145.0,3274.0,2.0,1.0,5.0,2.0,4.0,6.2,170640,379.0,391.0,1.0,4.0,4,5,12995.0
34.0,2015,301.0,145.0,1483.0,2.0,1.0,16.0,2.0,5.0,9.2,259107,384.0,243.0,1.0,4.0,4,5,24995.0
33.0,2022,50.0,145.0,1734.0,2.0,1.0,11.0,2.0,5.0,7.9,23044,94.0,247.0,1.0,4.0,4,5,31500.0
29.0,2017,32.0,127.0,279.0,2.0,1.0,16.0,2.0,4.0,8.5,134809,311.0,63.0,1.0,3.0,4,5,25990.0
33.0,2013,283.0,154.0,2408.0,2.0,1.0,15.0,0.0,1.0,7.7,88514,206.0,51.0,1.0,5.0,4,5,23990.0
45.0,2017,69.0,127.0,3245.0,2.0,1.0,16.0,2.0,2.0,8.9,171548,338.0,296.0,1.0,3.0,4,5,41990.0
47.0,2023,310.0,145.0,2822.0,2.0,1.0,11.0,1.0,4.0,8.0,2600,264.0,151.0,1.0,4.0,4,5,69990.0
30.0,2006,133.0,145.0,2943.0,2.0,1.0,11.0,1.0,4.0,9.3,153798,157.0,405.0,1.0,4.0,4,5,9990.0
23.0,2020,265.0,145.0,2901.0,2.0,1.0,11.0,2.0,5.0,7.3,59996,234.0,181.0,1.0,4.0,4,5,29990.0
45.0,2018,315.0,145.0,3484.0,2.0,1.0,2.0,1.0,2.0,7.8,52035,146.0,247.0,0.0,4.0,4,5,32950.0
15.0,2022,281.0,145.0,1614.0,2.0,1.0,5.0,2.0,5.0,8.6,4403,71.0,235.0,1.0,4.0,4,5,42950.0
18.0,2018,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,7.1,19158,234.0,322.0,1.0,1.0,4,5,25990.0
30.0,2018,59.0,127.0,1435.0,2.0,1.0,11.0,3.0,4.0,7.4,86622,264.0,430.0,1.0,3.0,4,5,21990.0
34.0,2010,301.0,145.0,1007.0,2.0,1.0,16.0,0.0,5.0,10.3,143690,120.0,351.0,1.0,4.0,4,5,13990.0
26.0,2021,219.0,145.0,2327.0,2.0,1.0,16.0,1.0,2.0,7.3,31456,244.0,163.0,1.0,4.0,4,5,24990.0
45.0,2017,69.0,127.0,2480.0,2.0,1.0,16.0,2.0,2.0,7.7,98438,279.0,459.0,1.0,3.0,4,5,26990.0
23.0,2015,265.0,145.0,1662.0,2.0,1.0,11.0,2.0,5.0,7.0,68597,264.0,317.0,1.0,4.0,4,5,71300.0
46.0,2014,277.0,145.0,2814.0,2.0,1.0,11.0,1.0,4.0,6.0,113960,161.0,6.0,1.0,4.0,4,5,20990.0
34.0,2016,301.0,145.0,2736.0,2.0,1.0,16.0,2.0,5.0,6.8,126285,15.0,384.0,1.0,4.0,4,5,26990.0
15.0,2017,86.0,159.0,716.0,2.0,1.0,31.0,3.0,5.0,7.5,134645,229.0,430.0,3.0,6.0,4,5,21983.0
18.0,2018,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,7.6,115569,311.0,321.0,1.0,1.0,4,5,32945.0
29.0,2019,32.0,127.0,2343.0,2.0,1.0,16.0,2.0,5.0,10.0,40042,287.0,243.0,1.0,3.0,4,5,49888.0
2.0,2018,307.0,145.0,1306.0,2.0,1.0,31.0,1.0,1.0,6.4,87559,338.0,439.0,3.0,4.0,4,5,27990.0
2.0,2018,302.0,145.0,1847.0,2.0,1.0,11.0,1.0,4.0,7.6,78472,338.0,439.0,1.0,4.0,4,5,23590.0
18.0,2017,164.0,60.0,2595.0,2.0,1.0,11.0,2.0,5.0,6.9,61870,170.0,167.0,1.0,1.0,4,5,33777.0
18.0,2013,284.0,145.0,2614.0,2.0,1.0,7.0,1.0,5.0,11.5,115612,300.0,322.0,1.0,4.0,4,5,36990.0
9.0,2019,237.0,154.0,2568.0,2.0,1.0,24.0,0.0,1.0,6.9,48400,338.0,78.0,2.0,5.0,4,5,33990.0
34.0,2020,301.0,145.0,794.0,2.0,1.0,16.0,0.0,5.0,7.4,91346,368.0,362.0,1.0,4.0,4,5,34990.0
26.0,2008,219.0,145.0,1978.0,2.0,1.0,16.0,1.0,2.0,6.6,172671,272.0,296.0,1.0,4.0,4,5,7420.0
45.0,2020,161.0,154.0,2488.0,2.0,1.0,18.0,0.0,1.0,5.6,62355,311.0,366.0,1.0,5.0,4,5,37500.0
18.0,2018,185.0,145.0,3111.0,2.0,1.0,11.0,2.0,4.0,6.5,93914,311.0,474.0,1.0,4.0,4,5,30990.0
34.0,2017,301.0,145.0,2057.0,2.0,1.0,16.0,2.0,5.0,8.8,170918,272.0,224.0,1.0,4.0,4,5,28990.0
45.0,2012,69.0,127.0,3249.0,2.0,1.0,16.0,2.0,2.0,9.5,80673,338.0,253.0,1.0,3.0,4,5,13800.0
18.0,2021,185.0,145.0,2602.0,2.0,1.0,11.0,2.0,5.0,6.6,24014,221.0,384.0,1.0,4.0,4,5,37990.0
34.0,2016,301.0,145.0,2989.0,2.0,1.0,16.0,2.0,5.0,7.9,98122,157.0,516.0,1.0,4.0,4,5,20980.0
9.0,2017,237.0,154.0,2846.0,2.0,1.0,11.0,0.0,1.0,6.5,32401,71.0,366.0,1.0,5.0,4,5,17888.0
18.0,2019,292.0,145.0,3349.0,2.0,1.0,7.0,2.0,5.0,7.5,149098,75.0,366.0,1.0,4.0,4,5,28950.0
16.0,2016,79.0,127.0,1118.0,2.0,1.0,11.0,2.0,5.0,6.6,83161,287.0,362.0,1.0,3.0,4,5,29990.0
45.0,2016,161.0,154.0,3035.0,2.0,1.0,18.0,0.0,1.0,5.3,88969,157.0,247.0,1.0,5.0,4,5,22890.0
43.0,2018,314.0,145.0,2087.0,2.0,1.0,11.0,1.0,5.0,7.9,64123,311.0,321.0,1.0,4.0,4,5,47990.0
9.0,2018,237.0,154.0,2846.0,2.0,1.0,11.0,0.0,1.0,6.8,135419,170.0,366.0,1.0,5.0,4,5,29990.0
46.0,2021,226.0,159.0,835.0,2.0,1.0,11.0,2.0,1.0,8.4,60752,300.0,247.0,1.0,6.0,4,5,68990.0
18.0,2015,164.0,60.0,1907.0,2.0,1.0,7.0,2.0,5.0,11.7,152274,71.0,366.0,1.0,1.0,4,5,36950.0
45.0,2019,161.0,154.0,1801.0,2.0,1.0,18.0,0.0,1.0,4.2,9609,9.0,163.0,1.0,5.0,4,5,41000.0
45.0,2012,239.0,145.0,2497.0,2.0,1.0,11.0,2.0,5.0,8.5,134455,234.0,322.0,1.0,4.0,4,5,14990.0
46.0,2018,152.0,159.0,2505.0,2.0,1.0,11.0,2.0,1.0,8.5,125307,65.0,390.0,1.0,6.0,4,5,29800.0
23.0,2010,75.0,127.0,3131.0,2.0,1.0,11.0,2.0,5.0,10.9,143052,311.0,247.0,1.0,3.0,4,5,15888.0
29.0,2015,32.0,127.0,3155.0,2.0,1.0,16.0,2.0,5.0,6.9,92834,157.0,474.0,1.0,3.0,4,5,20390.0
33.0,2017,225.0,145.0,1740.0,2.0,1.0,15.0,0.0,1.0,6.3,147345,170.0,445.0,1.0,4.0,4,5,23888.0
45.0,2012,88.0,127.0,2795.0,2.0,1.0,9.0,2.0,2.0,5.4,179262,344.0,366.0,1.0,3.0,4,5,12800.0
16.0,2015,79.0,127.0,1617.0,2.0,1.0,9.0,2.0,5.0,10.5,92412,272.0,128.0,1.0,3.0,4,5,56990.0
31.0,2020,163.0,145.0,3184.0,2.0,1.0,6.0,2.0,5.0,7.4,58119,311.0,170.0,1.0,4.0,4,5,21888.0
30.0,2016,304.0,154.0,2386.0,2.0,1.0,14.0,0.0,1.0,5.7,112092,150.0,69.0,1.0,5.0,4,5,34888.0
2.0,2017,195.0,60.0,2541.0,2.0,1.0,11.0,1.0,4.0,7.5,219442,111.0,247.0,1.0,1.0,4,5,29995.0
9.0,2014,119.0,145.0,2556.0,2.0,1.0,6.0,1.0,4.0,5.4,108186,311.0,430.0,1.0,4.0,4,5,17980.0
18.0,2019,284.0,145.0,1633.0,2.0,2.0,11.0,2.0,5.0,8.2,169188,338.0,384.0,1.0,4.0,4,5,35950.0
34.0,2017,213.0,154.0,626.0,2.0,2.0,16.0,0.0,1.0,6.6,64901,311.0,443.0,1.0,5.0,4,5,30990.0
41.0,2014,271.0,127.0,2445.0,2.0,1.0,11.0,0.0,4.0,7.5,159353,234.0,361.0,1.0,3.0,4,5,13990.0
46.0,2019,272.0,145.0,3270.0,2.0,1.0,0.0,2.0,4.0,8.5,129084,272.0,361.0,0.0,4.0,4,5,53990.0
16.0,2022,90.0,145.0,198.0,2.0,1.0,15.0,0.0,5.0,7.3,16,264.0,317.0,1.0,4.0,4,5,53842.0
29.0,2019,94.0,145.0,765.0,2.0,1.0,11.0,2.0,5.0,6.2,121759,9.0,505.0,1.0,4.0,4,5,21995.0
24.0,2017,245.0,145.0,1404.0,2.0,1.0,13.0,1.0,1.0,7.6,172000,170.0,247.0,1.0,4.0,4,5,32975.0
24.0,2022,245.0,145.0,1158.0,2.0,1.0,13.0,0.0,1.0,8.6,11529,271.0,197.0,1.0,4.0,4,5,39800.0
18.0,2011,284.0,145.0,3115.0,2.0,1.0,11.0,2.0,5.0,4.7,181225,157.0,235.0,1.0,4.0,4,5,7990.0
46.0,2015,152.0,159.0,2508.0,2.0,1.0,11.0,1.0,4.0,6.7,186037,311.0,126.0,1.0,6.0,4,5,7865.0
9.0,2018,276.0,145.0,551.0,2.0,1.0,29.0,3.0,1.0,8.5,69968,16.0,69.0,3.0,4.0,4,5,52975.0
15.0,2017,85.0,154.0,1102.0,2.0,2.0,18.0,0.0,1.0,5.5,92876,311.0,430.0,1.0,5.0,4,5,39888.0
1.0,2017,232.0,145.0,1561.0,2.0,1.0,11.0,1.0,4.0,9.1,83612,338.0,361.0,1.0,4.0,4,5,39850.0
44.0,2022,153.0,145.0,645.0,2.0,1.0,15.0,0.0,5.0,7.2,1387,311.0,430.0,1.0,4.0,4,5,26990.0
45.0,2019,239.0,145.0,2118.0,2.0,1.0,11.0,2.0,5.0,8.5,92608,157.0,196.0,1.0,4.0,4,5,49290.0
23.0,2003,75.0,127.0,936.0,2.0,1.0,11.0,2.0,5.0,6.6,61435,338.0,225.0,1.0,3.0,4,5,9771.0
15.0,2006,114.0,145.0,2229.0,2.0,1.0,6.0,2.0,5.0,8.0,99249,264.0,366.0,1.0,4.0,4,5,9990.0
43.0,2022,223.0,145.0,2460.0,2.0,1.0,16.0,1.0,5.0,7.7,1263,338.0,130.0,1.0,4.0,4,5,54990.0
34.0,2017,301.0,145.0,1483.0,2.0,1.0,16.0,2.0,5.0,7.6,62408,272.0,69.0,1.0,4.0,4,5,61988.0
30.0,2018,60.0,127.0,208.0,2.0,1.0,12.0,3.0,1.0,8.7,24814,9.0,468.0,1.0,3.0,4,5,39700.0
29.0,2022,94.0,145.0,2365.0,2.0,1.0,11.0,2.0,5.0,5.2,3191,338.0,384.0,1.0,4.0,4,5,48880.0
29.0,2016,94.0,145.0,1999.0,2.0,1.0,11.0,2.0,5.0,7.9,86355,264.0,405.0,1.0,4.0,4,5,23999.0
30.0,2010,63.0,127.0,369.0,2.0,1.0,31.0,3.0,4.0,8.1,183000,157.0,398.0,3.0,3.0,4,5,16990.0
33.0,2020,283.0,154.0,991.0,2.0,1.0,16.0,0.0,1.0,7.2,5212,311.0,12.0,1.0,5.0,4,5,27990.0
9.0,2010,187.0,145.0,1316.0,2.0,1.0,6.0,2.0,4.0,8.3,144952,338.0,487.0,1.0,4.0,4,5,14913.0
18.0,2012,164.0,60.0,2252.0,2.0,1.0,11.0,2.0,5.0,9.2,299625,234.0,384.0,1.0,1.0,4,5,17800.0
18.0,2017,185.0,145.0,2264.0,2.0,1.0,11.0,2.0,5.0,8.2,74906,311.0,329.0,1.0,4.0,4,5,20980.0
45.0,2016,57.0,145.0,3239.0,2.0,1.0,3.0,2.0,4.0,8.1,225000,15.0,235.0,1.0,4.0,4,5,19990.0
45.0,2012,69.0,127.0,2479.0,2.0,1.0,16.0,2.0,5.0,8.4,232063,15.0,69.0,1.0,3.0,4,5,12990.0
45.0,2017,57.0,145.0,2473.0,2.0,1.0,3.0,2.0,4.0,6.7,82328,338.0,110.0,1.0,4.0,4,5,27800.0
16.0,2017,90.0,145.0,1893.0,2.0,1.0,6.0,1.0,5.0,9.8,166767,71.0,394.0,1.0,4.0,4,5,23990.0
29.0,2017,7.0,127.0,99.0,2.0,1.0,11.0,2.0,5.0,5.6,16828,71.0,147.0,1.0,3.0,4,5,47990.0
33.0,2013,283.0,154.0,1211.0,2.0,2.0,16.0,0.0,1.0,7.4,176650,0.0,487.0,1.0,5.0,4,5,12990.0
34.0,2015,213.0,154.0,2974.0,2.0,1.0,14.0,0.0,1.0,7.9,79956,311.0,185.0,1.0,5.0,4,5,23814.0
37.0,2018,199.0,145.0,1236.0,2.0,1.0,31.0,1.0,1.0,7.8,144345,338.0,172.0,3.0,4.0,4,5,36990.0
29.0,2016,7.0,127.0,2678.0,2.0,1.0,16.0,2.0,5.0,8.0,164351,178.0,19.0,1.0,3.0,4,5,31800.0
45.0,2017,183.0,145.0,1036.0,2.0,1.0,35.0,0.0,5.0,8.1,115212,170.0,174.0,3.0,4.0,4,5,27999.0
9.0,2018,112.0,145.0,2181.0,2.0,1.0,11.0,2.0,1.0,9.7,60800,157.0,19.0,1.0,4.0,4,5,25500.0
34.0,2016,235.0,145.0,1760.0,2.0,1.0,7.0,2.0,1.0,8.5,94390,348.0,51.0,1.0,4.0,4,5,31990.0
44.0,2023,153.0,145.0,308.0,2.0,1.0,29.0,0.0,5.0,6.6,6394,94.0,362.0,3.0,4.0,4,5,29771.0
16.0,2021,162.0,145.0,2861.0,2.0,1.0,9.0,2.0,5.0,4.5,54861,192.0,473.0,1.0,4.0,4,5,44990.0
9.0,2015,119.0,145.0,2557.0,2.0,2.0,6.0,2.0,4.0,6.3,157845,379.0,110.0,1.0,4.0,4,5,15990.0
29.0,2022,93.0,145.0,3167.0,2.0,1.0,11.0,2.0,5.0,7.3,9003,255.0,170.0,1.0,4.0,4,5,47350.0
43.0,2016,223.0,145.0,2460.0,2.0,1.0,16.0,1.0,5.0,7.0,158215,251.0,462.0,1.0,4.0,4,5,12800.0
29.0,2021,94.0,145.0,3398.0,2.0,1.0,16.0,1.0,5.0,4.9,15242,185.0,67.0,1.0,4.0,4,5,20888.0
16.0,2020,90.0,145.0,1891.0,2.0,1.0,6.0,2.0,5.0,7.9,27042,157.0,539.0,1.0,4.0,4,5,31888.0
39.0,2012,184.0,145.0,803.0,2.0,1.0,16.0,2.0,4.0,9.8,214392,311.0,119.0,1.0,4.0,4,5,13990.0
18.0,2021,41.0,127.0,2248.0,2.0,1.0,7.0,2.0,5.0,7.6,66663,379.0,142.0,1.0,3.0,4,5,24888.0
33.0,2017,50.0,145.0,2706.0,2.0,1.0,11.0,2.0,5.0,7.9,91931,15.0,235.0,1.0,4.0,4,5,23990.0
46.0,2010,226.0,159.0,3052.0,2.0,1.0,11.0,2.0,4.0,9.4,179158,15.0,247.0,1.0,6.0,4,5,11913.0
34.0,2022,235.0,145.0,1226.0,2.0,1.0,7.0,2.0,1.0,4.9,4142,15.0,319.0,1.0,4.0,4,5,47880.0
23.0,2016,265.0,145.0,2307.0,2.0,1.0,11.0,1.0,1.0,8.8,184421,311.0,247.0,1.0,4.0,4,5,22990.0
9.0,2010,237.0,154.0,2562.0,2.0,1.0,11.0,0.0,1.0,7.5,207512,384.0,181.0,1.0,5.0,4,5,12983.0
2.0,2015,307.0,145.0,2175.0,2.0,1.0,31.0,1.0,1.0,8.4,117578,157.0,286.0,3.0,4.0,4,5,16913.0
22.0,2020,153.0,145.0,745.0,2.0,1.0,36.0,1.0,4.0,7.4,52304,157.0,63.0,3.0,4.0,4,5,30990.0
33.0,2015,50.0,145.0,1736.0,2.0,1.0,14.0,0.0,1.0,8.1,130847,338.0,170.0,1.0,4.0,4,5,23999.0
37.0,2016,199.0,145.0,1235.0,2.0,1.0,31.0,1.0,4.0,7.9,178562,15.0,390.0,3.0,4.0,4,5,21995.0
47.0,2019,310.0,145.0,843.0,2.0,1.0,11.0,2.0,4.0,7.2,54143,272.0,402.0,1.0,4.0,4,5,42980.0
15.0,2022,91.0,159.0,1108.0,2.0,1.0,9.0,2.0,5.0,7.3,13000,15.0,473.0,1.0,6.0,4,5,62890.0
9.0,2022,237.0,154.0,1867.0,2.0,1.0,24.0,0.0,1.0,7.3,6254,71.0,315.0,2.0,5.0,4,5,49990.0
46.0,2014,277.0,145.0,1274.0,2.0,1.0,5.0,2.0,4.0,8.1,153702,9.0,402.0,1.0,4.0,4,5,12999.0
33.0,2016,224.0,161.0,3597.0,1.0,1.0,16.0,2.0,5.0,10.4,83178,71.0,235.0,1.0,4.0,4,5,29888.0
30.0,2021,204.0,145.0,977.0,2.0,1.0,12.0,1.0,1.0,8.3,60256,9.0,119.0,1.0,4.0,4,5,26685.0
2.0,2022,305.0,145.0,1304.0,2.0,1.0,11.0,0.0,1.0,7.3,5169,71.0,247.0,1.0,4.0,4,5,45999.0
22.0,2013,153.0,145.0,2892.0,2.0,1.0,31.0,0.0,1.0,7.8,150628,234.0,235.0,3.0,4.0,4,5,16890.0
2.0,2011,20.0,127.0,2539.0,2.0,1.0,11.0,3.0,5.0,9.1,150679,15.0,225.0,1.0,3.0,4,5,17999.0
15.0,2011,85.0,154.0,1102.0,2.0,1.0,18.0,0.0,1.0,8.8,36100,368.0,243.0,1.0,5.0,4,5,17990.0
15.0,2019,85.0,154.0,1877.0,2.0,1.0,18.0,0.0,1.0,7.5,105717,15.0,535.0,1.0,5.0,4,5,44500.0
15.0,2015,55.0,127.0,708.0,2.0,1.0,7.0,2.0,5.0,8.6,133300,101.0,516.0,1.0,3.0,4,5,28745.0
23.0,2013,75.0,127.0,2898.0,2.0,1.0,11.0,2.0,5.0,7.2,90263,379.0,110.0,1.0,3.0,4,5,14413.0
15.0,2015,114.0,145.0,2233.0,2.0,1.0,11.0,1.0,4.0,9.5,131820,311.0,474.0,1.0,4.0,4,5,27770.0
15.0,2011,85.0,154.0,1873.0,2.0,1.0,18.0,0.0,1.0,10.6,281393,338.0,10.0,1.0,5.0,4,5,6990.0
34.0,2013,301.0,145.0,2986.0,2.0,1.0,16.0,0.0,5.0,5.7,143966,60.0,474.0,1.0,4.0,4,5,17913.0
43.0,2014,127.0,145.0,2758.0,2.0,1.0,16.0,1.0,5.0,6.9,104632,151.0,170.0,1.0,4.0,4,5,14990.0
34.0,2019,301.0,145.0,2992.0,2.0,1.0,16.0,0.0,5.0,7.8,30356,15.0,235.0,1.0,4.0,4,5,28971.0
33.0,2015,50.0,145.0,2710.0,2.0,1.0,11.0,2.0,5.0,7.7,88299,272.0,163.0,1.0,4.0,4,5,24990.0
23.0,2013,265.0,145.0,2643.0,2.0,1.0,11.0,2.0,5.0,7.3,130142,311.0,317.0,1.0,4.0,4,5,14913.0
45.0,2017,69.0,127.0,517.0,2.0,1.0,15.0,2.0,5.0,7.2,85206,0.0,22.0,1.0,3.0,4,5,19990.0
30.0,2015,141.0,145.0,2698.0,2.0,1.0,11.0,3.0,4.0,6.1,120328,300.0,78.0,1.0,4.0,4,5,19990.0
34.0,2020,301.0,145.0,3210.0,2.0,1.0,16.0,2.0,5.0,8.6,52842,379.0,235.0,1.0,4.0,4,5,36450.0
26.0,2019,115.0,127.0,3147.0,2.0,1.0,16.0,2.0,4.0,7.0,88683,67.0,180.0,1.0,3.0,4,5,49990.0
16.0,2014,42.0,127.0,1117.0,2.0,1.0,15.0,2.0,5.0,8.3,168346,234.0,225.0,1.0,3.0,4,5,24980.0
18.0,2016,185.0,145.0,2603.0,2.0,1.0,11.0,2.0,5.0,5.9,146001,338.0,69.0,1.0,4.0,4,5,21800.0
